UF;Cod_Infracao;Quantidade
DISTRITO FEDERAL;7226;5
GOIAS;7226;2
RIO GRANDE DO SUL;7226;1
SANTA CATARINA;7226;2
SAO PAULO;7226;2
ACRE;7234;13
ALAGOAS;7234;12
AMAZONAS;7234;297
AMAPA;7234;1
BAHIA;7234;2082
CEARA;7234;203
DISTRITO FEDERAL;7234;454
ESPIRITO SANTO;7234;47
GOIAS;7234;138
MARANHAO;7234;6
MATO GROSSO;7234;31
MATO GROSSO DO SUL;7234;67
MINAS GERAIS;7234;337
PARA;7234;11
PARAIBA;7234;21
PARANA;7234;545
PERNAMBUCO;7234;87
PIAUI;7234;4
RIO DE JANEIRO;7234;51
RIO GRANDE DO NORTE;7234;81
RIO GRANDE DO SUL;7234;213
RONDONIA;7234;7
RORAIMA;7234;1
SANTA CATARINA;7234;533
SAO PAULO;7234;1928
SERGIPE;7234;3
TOCANTINS;7234;6
ALAGOAS;7242;4
BAHIA;7242;27
CEARA;7242;6
DISTRITO FEDERAL;7242;160
ESPIRITO SANTO;7242;181
GOIAS;7242;167
MARANHAO;7242;3
MATO GROSSO;7242;112
MATO GROSSO DO SUL;7242;30
MINAS GERAIS;7242;287
PARA;7242;28
PARAIBA;7242;1
PARANA;7242;102
PERNAMBUCO;7242;19
PIAUI;7242;2
RIO DE JANEIRO;7242;1337
RIO GRANDE DO NORTE;7242;3
RIO GRANDE DO SUL;7242;256
RONDONIA;7242;1
RORAIMA;7242;1
SANTA CATARINA;7242;1200
SAO PAULO;7242;1578
SERGIPE;7242;2
TOCANTINS;7242;7
DISTRITO FEDERAL;7250;4
ESPIRITO SANTO;7250;1
GOIAS;7250;3
MINAS GERAIS;7250;1
PARANA;7250;1
SANTA CATARINA;7250;1
SAO PAULO;7250;1
ACRE;7269;5
ALAGOAS;7269;5
AMAZONAS;7269;4
BAHIA;7269;37
CEARA;7269;12
DISTRITO FEDERAL;7269;10
ESPIRITO SANTO;7269;8
GOIAS;7269;45
MARANHAO;7269;7
MATO GROSSO;7269;24
MATO GROSSO DO SUL;7269;13
MINAS GERAIS;7269;36
PARA;7269;3
PARAIBA;7269;1
PARANA;7269;23
PERNAMBUCO;7269;19
PIAUI;7269;3
RIO DE JANEIRO;7269;7
RIO GRANDE DO NORTE;7269;24
RIO GRANDE DO SUL;7269;28
RONDONIA;7269;5
RORAIMA;7269;1
SANTA CATARINA;7269;30
SAO PAULO;7269;308
SERGIPE;7269;7
TOCANTINS;7269;1
BAHIA;7277;2
RIO GRANDE DO SUL;7277;2
ALAGOAS;7285;2
AMAZONAS;7285;3
BAHIA;7285;14
CEARA;7285;1720
DISTRITO FEDERAL;7285;437
ESPIRITO SANTO;7285;3
GOIAS;7285;210
MARANHAO;7285;8
MATO GROSSO;7285;19
MATO GROSSO DO SUL;7285;5
MINAS GERAIS;7285;111
PARA;7285;37
PARAIBA;7285;4
PARANA;7285;626
PERNAMBUCO;7285;37
PIAUI;7285;1
RIO DE JANEIRO;7285;21
RIO GRANDE DO NORTE;7285;6
RIO GRANDE DO SUL;7285;162
RONDONIA;7285;2
SANTA CATARINA;7285;523
SAO PAULO;7285;2187
TOCANTINS;7285;5
ACRE;7293;1
ALAGOAS;7293;3
AMAZONAS;7293;1
BAHIA;7293;5
CEARA;7293;25
DISTRITO FEDERAL;7293;9
ESPIRITO SANTO;7293;44
GOIAS;7293;18
MARANHAO;7293;6
MATO GROSSO;7293;2
MATO GROSSO DO SUL;7293;46
MINAS GERAIS;7293;45
PARA;7293;14
PARAIBA;7293;1
PARANA;7293;47
PERNAMBUCO;7293;15
PIAUI;7293;17
RIO DE JANEIRO;7293;9
RIO GRANDE DO NORTE;7293;8
RIO GRANDE DO SUL;7293;116
RONDONIA;7293;1
SANTA CATARINA;7293;33
SAO PAULO;7293;100
SERGIPE;7293;3
AMAZONAS;7307;6
BAHIA;7307;1
GOIAS;7307;1
MATO GROSSO DO SUL;7307;2
MINAS GERAIS;7307;2
RIO DE JANEIRO;7307;1
RIO GRANDE DO SUL;7307;7
SANTA CATARINA;7307;10
TOCANTINS;7307;1
ALAGOAS;7315;10
AMAZONAS;7315;3
BAHIA;7315;34
CEARA;7315;9
DISTRITO FEDERAL;7315;72
ESPIRITO SANTO;7315;9
GOIAS;7315;75
MARANHAO;7315;4
MATO GROSSO;7315;11
MATO GROSSO DO SUL;7315;15
MINAS GERAIS;7315;77
PARA;7315;7
PARAIBA;7315;2
PARANA;7315;68
PERNAMBUCO;7315;58
PIAUI;7315;3
RIO DE JANEIRO;7315;42
RIO GRANDE DO NORTE;7315;23
RIO GRANDE DO SUL;7315;74
RORAIMA;7315;1
SANTA CATARINA;7315;80
SAO PAULO;7315;439
SERGIPE;7315;2
TOCANTINS;7315;1
ACRE;7323;2
ALAGOAS;7323;2
AMAZONAS;7323;3
BAHIA;7323;19
CEARA;7323;13
DISTRITO FEDERAL;7323;32
ESPIRITO SANTO;7323;9
GOIAS;7323;71
MARANHAO;7323;1
MATO GROSSO;7323;26
MATO GROSSO DO SUL;7323;12
MINAS GERAIS;7323;48
PARA;7323;5
PARANA;7323;140
PERNAMBUCO;7323;29
PIAUI;7323;1
RIO DE JANEIRO;7323;20
RIO GRANDE DO NORTE;7323;1
RIO GRANDE DO SUL;7323;27
RONDONIA;7323;5
SANTA CATARINA;7323;60
SAO PAULO;7323;176
SERGIPE;7323;4
TOCANTINS;7323;4
CEARA;7331;1
GOIAS;7331;2
MATO GROSSO DO SUL;7331;1
PARANA;7331;1
PERNAMBUCO;7331;1
RIO DE JANEIRO;7331;1
RIO GRANDE DO SUL;7331;3
SANTA CATARINA;7331;1
SAO PAULO;7331;10
ACRE;7340;753
ALAGOAS;7340;207
AMAZONAS;7340;146
AMAPA;7340;94
BAHIA;7340;1201
CEARA;7340;7866
DISTRITO FEDERAL;7340;793
ESPIRITO SANTO;7340;485
GOIAS;7340;2791
MARANHAO;7340;167
MATO GROSSO;7340;773
MATO GROSSO DO SUL;7340;307
MINAS GERAIS;7340;3277
PARA;7340;413
PARAIBA;7340;239
PARANA;7340;537
PERNAMBUCO;7340;2848
PIAUI;7340;86
RIO DE JANEIRO;7340;1414
RIO GRANDE DO NORTE;7340;208
RIO GRANDE DO SUL;7340;438
RONDONIA;7340;125
RORAIMA;7340;8
SANTA CATARINA;7340;1099
SAO PAULO;7340;4657
SERGIPE;7340;113
TOCANTINS;7340;381
ACRE;7358;2
ALAGOAS;7358;6
AMAZONAS;7358;3
AMAPA;7358;1
BAHIA;7358;69
CEARA;7358;2
DISTRITO FEDERAL;7358;61
ESPIRITO SANTO;7358;14
GOIAS;7358;57
MARANHAO;7358;3
MATO GROSSO;7358;20
MATO GROSSO DO SUL;7358;8
MINAS GERAIS;7358;96
PARA;7358;4
PARAIBA;7358;5
PARANA;7358;107
PERNAMBUCO;7358;54
PIAUI;7358;4
RIO DE JANEIRO;7358;46
RIO GRANDE DO NORTE;7358;6
RIO GRANDE DO SUL;7358;134
RONDONIA;7358;7
SANTA CATARINA;7358;222
SAO PAULO;7358;790
SERGIPE;7358;4
TOCANTINS;7358;2
ACRE;7366;210
ALAGOAS;7366;330
AMAZONAS;7366;192
AMAPA;7366;15
BAHIA;7366;1571
CEARA;7366;338
DISTRITO FEDERAL;7366;692
ESPIRITO SANTO;7366;382
GOIAS;7366;1762
MARANHAO;7366;214
MATO GROSSO;7366;886
MATO GROSSO DO SUL;7366;243
MINAS GERAIS;7366;1994
PARA;7366;139
PARAIBA;7366;245
PARANA;7366;640
PERNAMBUCO;7366;712
PIAUI;7366;87
RIO DE JANEIRO;7366;1530
RIO GRANDE DO NORTE;7366;163
RIO GRANDE DO SUL;7366;515
RONDONIA;7366;57
RORAIMA;7366;19
SANTA CATARINA;7366;716
SAO PAULO;7366;6017
SERGIPE;7366;47
TOCANTINS;7366;102
ALAGOAS;7374;4
AMAZONAS;7374;17
BAHIA;7374;46
CEARA;7374;3
DISTRITO FEDERAL;7374;5
ESPIRITO SANTO;7374;7
GOIAS;7374;22
MARANHAO;7374;1
MATO GROSSO;7374;6
MATO GROSSO DO SUL;7374;2
MINAS GERAIS;7374;45
PARA;7374;22
PARANA;7374;24
PERNAMBUCO;7374;8
PIAUI;7374;4
RIO DE JANEIRO;7374;179
RIO GRANDE DO NORTE;7374;3
RIO GRANDE DO SUL;7374;4
RONDONIA;7374;2
SANTA CATARINA;7374;29
SAO PAULO;7374;149
SERGIPE;7374;5
TOCANTINS;7374;2
CEARA;7439;1
GOIAS;7439;1
PERNAMBUCO;7439;1
CEARA;7447;1
ACRE;7455;754
ALAGOAS;7455;17073
AMAZONAS;7455;4250
AMAPA;7455;4330
BAHIA;7455;95120
CEARA;7455;73653
DISTRITO FEDERAL;7455;100468
ESPIRITO SANTO;7455;40586
GOIAS;7455;171505
MARANHAO;7455;28324
MATO GROSSO;7455;57308
MATO GROSSO DO SUL;7455;25795
MINAS GERAIS;7455;266373
PARA;7455;65481
PARAIBA;7455;19361
PARANA;7455;159116
PERNAMBUCO;7455;54924
PIAUI;7455;23796
RIO DE JANEIRO;7455;226291
RIO GRANDE DO NORTE;7455;28484
RIO GRANDE DO SUL;7455;85196
RONDONIA;7455;15461
RORAIMA;7455;523
SANTA CATARINA;7455;122213
SAO PAULO;7455;626325
SERGIPE;7455;13978
TOCANTINS;7455;19454
ACRE;7463;141
ALAGOAS;7463;3994
AMAZONAS;7463;1217
AMAPA;7463;735
BAHIA;7463;19915
CEARA;7463;10945
DISTRITO FEDERAL;7463;14700
ESPIRITO SANTO;7463;8009
GOIAS;7463;25193
MARANHAO;7463;5221
MATO GROSSO;7463;10840
MATO GROSSO DO SUL;7463;5305
MINAS GERAIS;7463;48608
PARA;7463;16290
PARAIBA;7463;3519
PARANA;7463;27476
PERNAMBUCO;7463;10545
PIAUI;7463;3911
RIO DE JANEIRO;7463;44086
RIO GRANDE DO NORTE;7463;4369
RIO GRANDE DO SUL;7463;13651
RONDONIA;7463;3902
RORAIMA;7463;120
SANTA CATARINA;7463;21229
SAO PAULO;7463;97162
SERGIPE;7463;3115
TOCANTINS;7463;3460
ACRE;7471;27
ALAGOAS;7471;708
AMAZONAS;7471;231
AMAPA;7471;167
BAHIA;7471;2772
CEARA;7471;1609
DISTRITO FEDERAL;7471;3693
ESPIRITO SANTO;7471;1054
GOIAS;7471;4435
MARANHAO;7471;1138
MATO GROSSO;7471;1838
MATO GROSSO DO SUL;7471;859
MINAS GERAIS;7471;6352
PARA;7471;3321
PARAIBA;7471;541
PARANA;7471;4560
PERNAMBUCO;7471;2144
PIAUI;7471;553
RIO DE JANEIRO;7471;6207
RIO GRANDE DO NORTE;7471;804
RIO GRANDE DO SUL;7471;1665
RONDONIA;7471;771
RORAIMA;7471;17
SANTA CATARINA;7471;2740
SAO PAULO;7471;11155
SERGIPE;7471;655
TOCANTINS;7471;535
ALAGOAS;7552;4
AMAZONAS;7552;2
CEARA;7552;2
ESPIRITO SANTO;7552;2
GOIAS;7552;1
MATO GROSSO DO SUL;7552;1
MINAS GERAIS;7552;19
PARA;7552;31
PARANA;7552;1
PERNAMBUCO;7552;2
RIO DE JANEIRO;7552;4
RIO GRANDE DO NORTE;7552;3
RIO GRANDE DO SUL;7552;2
RONDONIA;7552;4
SANTA CATARINA;7552;8
SAO PAULO;7552;10
ACRE;7560;15
ALAGOAS;7560;37
AMAZONAS;7560;17
AMAPA;7560;2
BAHIA;7560;334
CEARA;7560;163
DISTRITO FEDERAL;7560;30
ESPIRITO SANTO;7560;133
GOIAS;7560;133
MARANHAO;7560;53
MATO GROSSO;7560;170
MATO GROSSO DO SUL;7560;83
MINAS GERAIS;7560;306
PARA;7560;68
PARAIBA;7560;67
PARANA;7560;297
PERNAMBUCO;7560;205
PIAUI;7560;56
RIO DE JANEIRO;7560;151
RIO GRANDE DO NORTE;7560;82
RIO GRANDE DO SUL;7560;221
RONDONIA;7560;174
RORAIMA;7560;20
SANTA CATARINA;7560;295
SAO PAULO;7560;390
SERGIPE;7560;103
TOCANTINS;7560;33
ACRE;7579;100
ALAGOAS;7579;75
AMAZONAS;7579;45
AMAPA;7579;39
BAHIA;7579;1191
CEARA;7579;224
DISTRITO FEDERAL;7579;1975
ESPIRITO SANTO;7579;259
GOIAS;7579;638
MARANHAO;7579;69
MATO GROSSO;7579;193
MATO GROSSO DO SUL;7579;130
MINAS GERAIS;7579;1845
PARA;7579;92
PARAIBA;7579;45
PARANA;7579;430
PERNAMBUCO;7579;485
PIAUI;7579;38
RIO DE JANEIRO;7579;1928
RIO GRANDE DO NORTE;7579;200
RIO GRANDE DO SUL;7579;594
RONDONIA;7579;65
RORAIMA;7579;9
SANTA CATARINA;7579;1603
SAO PAULO;7579;8344
SERGIPE;7579;61
TOCANTINS;7579;82
ACRE;7587;27
ALAGOAS;7587;380
AMAZONAS;7587;78
AMAPA;7587;19
BAHIA;7587;2017
CEARA;7587;7176
DISTRITO FEDERAL;7587;1660
ESPIRITO SANTO;7587;353
GOIAS;7587;11210
MARANHAO;7587;827
MATO GROSSO;7587;303
MATO GROSSO DO SUL;7587;148
MINAS GERAIS;7587;13363
PARA;7587;380
PARAIBA;7587;401
PARANA;7587;3901
PERNAMBUCO;7587;8113
PIAUI;7587;6226
RIO DE JANEIRO;7587;9152
RIO GRANDE DO NORTE;7587;231
RIO GRANDE DO SUL;7587;2321
RONDONIA;7587;115
RORAIMA;7587;17
SANTA CATARINA;7587;2205
SAO PAULO;7587;19976
SERGIPE;7587;61
TOCANTINS;7587;197
MINAS GERAIS;7595;1
RIO DE JANEIRO;7595;2
ALAGOAS;7617;1
BAHIA;7617;18
CEARA;7617;1
DISTRITO FEDERAL;7617;2
ESPIRITO SANTO;7617;5
GOIAS;7617;5
MATO GROSSO;7617;3
MATO GROSSO DO SUL;7617;3
MINAS GERAIS;7617;27
PARA;7617;16
PARANA;7617;29
PERNAMBUCO;7617;17
RIO DE JANEIRO;7617;22
RIO GRANDE DO NORTE;7617;2
RIO GRANDE DO SUL;7617;1
SANTA CATARINA;7617;8
SAO PAULO;7617;157
SERGIPE;7617;1
ACRE;7625;88
ALAGOAS;7625;247
AMAZONAS;7625;204
AMAPA;7625;7
BAHIA;7625;433
CEARA;7625;550
DISTRITO FEDERAL;7625;531
ESPIRITO SANTO;7625;266
GOIAS;7625;2775
MARANHAO;7625;147
MATO GROSSO;7625;235
MATO GROSSO DO SUL;7625;255
MINAS GERAIS;7625;1849
PARA;7625;175
PARAIBA;7625;236
PARANA;7625;1697
PERNAMBUCO;7625;548
PIAUI;7625;103
RIO DE JANEIRO;7625;1846
RIO GRANDE DO NORTE;7625;145
RIO GRANDE DO SUL;7625;231
RONDONIA;7625;31
RORAIMA;7625;76
SANTA CATARINA;7625;869
SAO PAULO;7625;3419
SERGIPE;7625;29
TOCANTINS;7625;60
ACRE;7633;181
ALAGOAS;7633;1620
AMAZONAS;7633;662
AMAPA;7633;88
BAHIA;7633;5372
CEARA;7633;1502
DISTRITO FEDERAL;7633;4482
ESPIRITO SANTO;7633;1546
GOIAS;7633;8459
MARANHAO;7633;817
MATO GROSSO;7633;1754
MATO GROSSO DO SUL;7633;2268
MINAS GERAIS;7633;13773
PARA;7633;462
PARAIBA;7633;694
PARANA;7633;8821
PERNAMBUCO;7633;4970
PIAUI;7633;264
RIO DE JANEIRO;7633;6777
RIO GRANDE DO NORTE;7633;1283
RIO GRANDE DO SUL;7633;2397
RONDONIA;7633;373
RORAIMA;7633;41
SANTA CATARINA;7633;7366
SAO PAULO;7633;59885
SERGIPE;7633;140
TOCANTINS;7633;287
ACRE;7684;37
ALAGOAS;7684;56
AMAZONAS;7684;15
AMAPA;7684;10
BAHIA;7684;363
CEARA;7684;7317
DISTRITO FEDERAL;7684;812
ESPIRITO SANTO;7684;244
GOIAS;7684;1803
MARANHAO;7684;58
MATO GROSSO;7684;672
MATO GROSSO DO SUL;7684;71
MINAS GERAIS;7684;1047
PARA;7684;59
PARAIBA;7684;44
PARANA;7684;1142
PERNAMBUCO;7684;659
PIAUI;7684;36
RIO DE JANEIRO;7684;194
RIO GRANDE DO NORTE;7684;157
RIO GRANDE DO SUL;7684;449
RONDONIA;7684;72
RORAIMA;7684;1
SANTA CATARINA;7684;1965
SAO PAULO;7684;25409
SERGIPE;7684;47
TOCANTINS;7684;22
ACRE;7714;4
ALAGOAS;7714;3
AMAZONAS;7714;7
AMAPA;7714;3
BAHIA;7714;22
CEARA;7714;57
DISTRITO FEDERAL;7714;45
ESPIRITO SANTO;7714;16
GOIAS;7714;150
MARANHAO;7714;16
MATO GROSSO;7714;21
MATO GROSSO DO SUL;7714;5
MINAS GERAIS;7714;50
PARA;7714;16
PARAIBA;7714;9
PARANA;7714;34
PERNAMBUCO;7714;72
PIAUI;7714;24
RIO DE JANEIRO;7714;25
RIO GRANDE DO NORTE;7714;27
RIO GRANDE DO SUL;7714;25
RONDONIA;7714;22
SANTA CATARINA;7714;81
SAO PAULO;7714;1300
SERGIPE;7714;4
TOCANTINS;7714;7
ACRE;7722;40
ALAGOAS;7722;73
AMAZONAS;7722;22
AMAPA;7722;4
BAHIA;7722;449
CEARA;7722;272
DISTRITO FEDERAL;7722;2202
ESPIRITO SANTO;7722;221
GOIAS;7722;8666
MARANHAO;7722;56
MATO GROSSO;7722;863
MATO GROSSO DO SUL;7722;391
MINAS GERAIS;7722;2603
PARA;7722;243
PARAIBA;7722;38
PARANA;7722;1671
PERNAMBUCO;7722;58
PIAUI;7722;47
RIO DE JANEIRO;7722;1569
RIO GRANDE DO NORTE;7722;93
RIO GRANDE DO SUL;7722;1470
RONDONIA;7722;285
RORAIMA;7722;10
SANTA CATARINA;7722;1939
SAO PAULO;7722;5522
SERGIPE;7722;20
TOCANTINS;7722;257
